year,ISO_code,countries,region,hf_score,hf_rank,hf_quartile,pf_rol_procedural,pf_rol_civil,pf_rol_criminal,pf_rol,pf_ss_homicide,pf_ss_disappearances_disap,pf_ss_disappearances_violent,pf_ss_disappearances_organized,pf_ss_disappearances_fatalities,pf_ss_disappearances_injuries,pf_ss_disappearances,pf_ss_women_fgm,pf_ss_women_inheritance_widows,pf_ss_women_inheritance_daughters,pf_ss_women_inheritance,pf_ss_women,pf_ss,pf_movement_domestic,pf_movement_foreign,pf_movement_women,pf_movement,pf_religion_estop_establish,pf_religion_estop_operate,pf_religion_estop,pf_religion_harassment,pf_religion_restrictions,pf_religion,pf_association_association,pf_association_assembly,pf_association_political_establish,pf_association_political_operate,pf_association_political,pf_association_prof_establish,pf_association_prof_operate,pf_association_prof,pf_association_sport_establish,pf_association_sport_operate,pf_association_sport,pf_association,pf_expression_killed,pf_expression_jailed,pf_expression_influence,pf_expression_control,pf_expression_cable,pf_expression_newspapers,pf_expression_internet,pf_expression,pf_identity_legal,pf_identity_sex_male,pf_identity_sex_female,pf_identity_sex,pf_identity_divorce,pf_identity,pf_score,pf_rank,ef_government_consumption,ef_government_transfers,ef_government_enterprises,ef_government_tax_income,ef_government_tax_payroll,ef_government_tax,ef_government_soa,ef_government,ef_legal_judicial,ef_legal_courts,ef_legal_protection,ef_legal_military,ef_legal_integrity,ef_legal_enforcement,ef_legal_restrictions,ef_legal_police,ef_legal_crime,ef_legal_gender,ef_legal,ef_money_growth,ef_money_sd,ef_money_inflation,ef_money_currency,ef_money,ef_trade_tariffs_revenue,ef_trade_tariffs_mean,ef_trade_tariffs_sd,ef_trade_tariffs,ef_trade_regulatory_nontariff,ef_trade_regulatory_compliance,ef_trade_regulatory,ef_trade_black,ef_trade_movement_foreign,ef_trade_movement_capital,ef_trade_movement_visit,ef_trade_movement,ef_trade,ef_regulation_credit_ownership,ef_regulation_credit_private,ef_regulation_credit_interest,ef_regulation_credit,ef_regulation_labor_minwage,ef_regulation_labor_firing,ef_regulation_labor_bargain,ef_regulation_labor_hours,ef_regulation_labor_dismissal,ef_regulation_labor_conscription,ef_regulation_labor,ef_regulation_business_adm,ef_regulation_business_bureaucracy,ef_regulation_business_start,ef_regulation_business_bribes,ef_regulation_business_licensing,ef_regulation_business_compliance,ef_regulation_business,ef_regulation,ef_score,ef_rank
2012,BHS,Bahamas,Latin America & the Caribbean,7.58,48,2,-,-,-,6.1,0,10,10,-,10,10,10,10,-,-,-,10,6.7,10,10,10,10,-,-,-,9.7,6.5,8.1,-,-,-,-,-,-,-,-,-,-,-,-,10,10,9,7.8,-,-,-,9.2,-,10,10,10,10,10,7.86,49,6.7,8.9,7,10,10,10,-,8.2,-,6.6,-,10,7.5,5.5,3.7,-,-,0.9,6.5,9.3,9.4,9.6,0,7.1,3.9,2.8,3,3.2,-,7.8,7.8,10,-,0.8,8,4.4,6.3,10,5.9,10,8.6,8.9,-,-,10,6.5,10,8.9,-,5.6,9.1,-,8,9.3,8,8.5,7.31,48
2012,BHR,Bahrain,Middle East & North Africa,6.53,104,3,-,-,-,5.6,9.9,10,10,2.5,9,4.3,7.2,10,0,0,0,5,7.3,10,5,5,6.7,7.5,7.5,7.5,7,4.1,6.2,5,2.5,7.5,5,6.3,7.5,7.5,7.5,7.5,7.5,7.5,5.8,0,2.3,0.7,0.8,10,7.5,2.5,3.4,-,10,10,10,0,5,5.93,124,3.6,9.3,4,10,10,10,1.8,5.7,5.9,5.1,7.5,5,7.5,4.8,8.5,6.7,5.8,0.5,4.8,9.6,5.3,9.5,10,8.6,9.5,9,6.9,8.5,6.5,8.3,7.4,10,7.6,6.7,0.6,5,7.7,10,9.4,10,9.8,8.3,5.4,8.2,8,10,10,8.3,5.7,7.8,9,7.1,9.9,9.6,8.2,8.8,7.13,62
2012,BGD,Bangladesh,South Asia,5.72,134,4,2.6,3.6,2.9,3.1,8.9,5,10,5,10,10,8,10,5,5,5,7.5,8.1,5,5,5,5,5,5,5,7,6.1,6,7.5,5,7.5,7.5,7.5,5,5,5,7.5,5,6.3,6.3,9.4,10,5,4.5,7.5,10,10,8.1,-,0,0,0,0,0,5.33,139,9.7,9.6,7,9,9,9,5.5,8.2,2.4,3.7,3.9,4.2,3.3,0.9,3.2,2.7,4.8,0.8,2.9,8.5,9.6,8.8,0,6.7,6.3,7.1,6.4,6.6,5.6,5.9,5.7,10,5.5,0,0,1.8,6,5,8.8,10,7.9,5.6,5.8,6.3,10,1.4,10,6.5,3.7,4,9.5,2.1,7.4,6.6,5.5,6.7,6.11,120
2012,BRD,Barbados,Latin America & the Caribbean,7.37,56,2,-,-,-,6.7,6.9,10,10,-,10,10,10,10,-,-,-,10,9,10,10,-,10,-,-,-,9.4,8.2,8.8,-,-,-,-,-,-,-,-,-,-,-,-,10,10,9,7.8,-,-,-,9.2,-,0,0,0,10,5,8.05,47,6.8,6.1,7,7,3,5,6.7,6.3,7.5,5.6,6.7,9.5,-,3.8,5.3,7.8,5.7,0.9,6.1,9,8,9.1,0,6.5,8.3,7.5,2.2,6,6.3,8.9,7.6,10,7.1,0,10,5.7,7.3,8,4.1,10,7.4,8.9,5.2,6.4,10,5.7,10,7.7,5.3,5.3,9.3,6.4,5,7.3,6.5,7.2,6.69,89
2012,BLR,Belarus,Eastern Europe,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.6,-,-,-,-,-,-,-,-,-,-,-,-,5,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2012,BEL,Belgium,Western Europe,8.25,22,1,8.5,6.9,6.7,7.4,9.3,10,10,10,10,10,10,9.5,10,10,10,9.8,9.7,10,10,10,10,10,10,10,8.3,6.3,8.2,10,10,10,10,10,10,10,10,10,7.5,8.8,9.8,10,10,9.3,9,10,10,10,9.8,-,10,10,10,10,10,9.03,17,2.4,2.3,10,2,0,1,8.2,4.8,7.4,5.2,7.4,10,8.3,5.6,4.6,7.7,7.6,1,7.1,9.3,9.9,9.4,10,9.6,9.6,8.9,6.1,8.2,6.7,8.9,7.8,10,7.1,4.6,6.4,6.1,8,8,8.6,10,8.9,8.9,3,4.6,8,10,10,7.4,2.7,8.7,9.8,7.3,7.3,8.2,7.3,7.9,7.48,31
2012,BLZ,Belize,Latin America & the Caribbean,7.17,58,2,-,-,-,4.5,0,10,10,-,10,10,10,10,10,10,10,10,6.7,10,10,-,10,-,-,-,9.9,8.2,9.1,-,-,-,-,-,-,-,-,-,-,-,-,10,10,7.3,7.8,-,-,-,8.8,-,0,10,5,10,7.5,7.21,74,6.6,8.6,6,9,-,9,-,7.6,7.1,4.8,7.1,6.8,-,3.3,7.3,7.9,8,0.8,6,8.7,9.6,9.7,0,7,6.8,7.9,5,6.6,7.3,7.6,7.4,10,7.5,0,5.2,4.2,7.1,10,9.8,9,9.6,7.8,6,4.3,10,8.3,10,7.7,2.6,4.9,8.1,7.2,9.3,8.4,6.8,8,7.13,62
2012,BEN,Benin,Sub-Saharan Africa,6.6,101,3,-,-,-,4.3,7.4,10,10,2.5,10,10,8.5,8.7,0,5,2.5,5.6,7.2,0,10,5,5,10,10,10,9.3,9.8,9.7,10,10,10,10,10,10,10,10,10,10,10,10,10,10,6.3,7,10,10,10,9,-,10,10,10,10,10,7.25,72,6.2,9.2,6,4,3,3.5,7.9,6.6,2.9,3.8,4.1,7.1,-,1.1,3.9,5.7,5.3,0.9,3.9,9.9,8.9,8.7,0,6.9,5.6,7.6,7.3,6.8,4,6.3,5.2,10,3.6,0.8,0,1.5,5.9,8,10,10,9.3,6.1,4.6,7.2,8,7.6,1,5.7,3.1,0.4,7.4,2.5,7.6,7,4.7,6.6,5.96,130
2012,BTN,Bhutan,South Asia,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.8,-,-,-,-,-,4,3.4,-,-,-,-,-,-,-,-,-,0.9,-,8.4,9.2,7.8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,10,-,-,-,-,-,-,-,-,-,-,2.4,-,-,-,-,-,-,-,-
2012,BOL,Bolivia,Latin America & the Caribbean,6.88,77,2,4.2,3.4,2.3,3.3,5.2,10,10,5,10,10,9,10,10,10,10,10,8.1,10,5,10,8.3,10,10,10,9.9,8.8,9.5,10,10,10,7.5,8.8,10,7.5,8.8,10,10,10,9.5,10,10,5.3,4.5,10,10,10,8.5,-,10,10,10,10,10,7.44,64,6.3,8.8,0,10,10,10,5,6,3.5,4,3.7,5,4.2,4,6.7,3.7,4.6,0.9,4.1,8.5,7.4,9.1,10,8.7,9.2,7.8,6.8,7.9,4.4,6.9,5.6,10,4.3,4.6,4.3,4.4,7,8,10,9,9,2.2,4.3,5,8,-,3,4.5,4.4,1.1,7.7,2.6,6.3,0,3.7,5.7,6.33,110
2012,BIH,Bosnia and Herzegovina,Eastern Europe,7.33,57,2,6.9,4.9,5.4,5.7,9.3,10,10,7.5,10,10,9.5,10,5,5,5,7.5,8.8,0,10,10,6.7,7.5,7.5,7.5,8,7.4,7.6,10,10,10,2.5,6.3,7.5,7.5,7.5,10,10,10,8.8,10,10,7,4.3,10,10,10,8.8,-,10,10,10,10,10,7.81,52,5.6,5,4,10,3,6.5,7.2,5.7,4.8,4.3,4.5,4.9,-,3.9,7.8,7.3,8.7,1,5.7,9.8,8.7,9.6,5,8.3,10,8.7,5.6,8.1,5,8,6.5,10,5.6,3.1,5.3,4.7,7.3,10,8.4,10,9.5,3.3,5.6,5.7,10,7.5,10,7,4.3,4.2,8.6,5.5,6,5.4,5.7,7.4,6.86,79
2012,BWA,Botswana,Sub-Saharan Africa,6.85,80,3,4.7,6.1,6.4,5.7,4,10,10,10,10,10,10,10,5,5,5,7.5,7.2,10,10,5,8.3,5,7.5,6.3,9.5,9.4,8.4,7.5,7.5,5,5,5,5,5,5,5,7.5,6.3,6.3,10,10,6.3,5.8,7.5,5,7.5,7.4,-,0,0,0,5,2.5,6.51,102,4,7.2,7,9,9,9,5.4,6.5,7.2,5.9,6.6,8.3,5.8,3.3,8,5.7,6.1,1,6.2,9.5,5.8,8.5,10,8.5,1.7,8.5,5.6,5.2,6.1,5.7,5.9,10,6.4,5.4,6.6,6.1,6.8,8,10,10,9.3,10,4.1,7.1,10,3.8,10,7.5,4.7,6.2,8.1,6.3,9.1,8.3,7.1,8,7.2,56
2012,BRA,Brazil,Latin America & the Caribbean,6.89,76,2,5.5,5.1,3.7,4.8,0,10,10,10,10,10,10,10,5,10,7.5,8.8,6.2,10,10,10,10,10,10,10,8.9,9.5,9.5,10,10,10,7.5,8.8,10,7.5,8.8,10,10,10,9.5,9.2,10,5.7,4.5,10,10,10,8.5,-,10,10,10,10,10,7.49,62,4.9,6.3,4,8,8,8,7.1,6.1,4.8,4,6,6.7,3.3,4,8.6,5.6,4,1,5.1,9,9.5,8.9,5,8.1,8.2,7.3,6.1,7.2,4.9,8,6.4,9.6,5.6,3.1,6.3,5,7.1,5,9,7,7,2.2,3.7,5.2,6,7.1,3,4.5,1.7,4.4,6.6,4.6,4.9,0,3.7,5.1,6.29,114
2012,BRN,Brunei Darussalam,South Asia,6.77,87,3,-,-,-,6.4,9.6,10,10,-,10,10,10,10,0,0,0,5,8.2,5,10,10,8.3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,10,10,0.7,3.8,-,-,-,6.1,-,0,10,5,0,2.5,6.47,105,0,-,-,10,10,10,-,5,6.7,5.2,6,8.3,8.3,4.2,4.8,7.2,8.6,0.8,5.9,9.1,3.7,9.9,10,8.2,-,9.5,7.8,8.7,5.5,7.6,6.6,10,5.9,6.2,4,5.3,7.6,-,9.1,10,9.5,10,5.2,8,10,10,10,8.9,5.4,6.9,6.7,7.6,9.4,8.9,7.5,8.6,7.07,66
2012,BGR,Bulgaria,Eastern Europe,7.84,41,2,5.9,5.3,4.1,5.1,9.2,10,10,10,9.6,9.2,9.8,10,10,10,10,10,9.7,10,10,10,10,7.5,7.5,7.5,7.9,6.5,7.3,10,10,10,7.5,8.8,10,7.5,8.8,10,10,10,9.5,10,10,6.3,6.3,10,10,10,8.9,-,10,10,10,10,10,8.27,43,6,5.4,8,10,7,8.5,8.1,7.2,2.7,3,4.2,8.3,4.2,4.8,8.8,4,4.9,1,4.9,9.9,8.5,9.4,10,9.5,9.6,8.9,6.1,8.2,4.6,7.4,6,10,4.7,6.9,6.4,6,7.6,10,9.7,10,9.9,6.7,5,7.2,8,9.3,10,7.7,3.4,6,9.4,4.8,8.8,4.9,6.2,7.9,7.41,40
2012,BFA,Burkina Faso,Sub-Saharan Africa,6.57,102,3,4.4,5.4,3.8,4.5,9.7,10,10,7.5,10,10,9.5,2.7,0,0,0,1.4,6.9,10,10,5,8.3,7.5,10,8.8,9.4,9.5,9.2,10,7.5,10,2.5,6.3,10,7.5,8.8,10,10,10,8.5,10,9.4,5.7,6,10,10,10,8.7,-,10,10,10,10,10,7.32,69,4.4,10,2,4,-,4,6.4,5.4,1.8,3.6,4.5,4.2,5,2.1,4.7,5.1,4.9,1,3.9,8.4,9.2,9.2,0,6.7,7.2,7.6,7.3,7.4,5.4,3.7,4.6,10,5.6,0.8,0,2.1,6,8,7.7,10,8.6,7.8,4.8,7,6,7.9,10,7.2,4.5,2,8.1,3.1,8.7,7,5.6,7.1,5.82,133
2012,BDI,Burundi,Sub-Saharan Africa,5.77,133,4,-,-,-,3.6,7.9,10,10,2.5,9.8,9.5,8.4,10,0,0,0,5,7.1,5,5,5,5,10,10,10,9.3,7.1,8.8,7.5,7.5,10,5,7.5,10,10,10,10,10,10,8.5,10,8.9,2.3,3,7.5,10,10,7.4,-,0,0,0,10,5,6.14,115,4.6,9.3,4,1,-,1,5,4.8,1.1,2.5,2.8,1.8,-,2.7,8.5,1.8,4.6,0.9,3,8.7,8.1,6.4,5,7,7.8,7.4,5.2,6.8,3.9,4.6,4.3,10,3.4,0,0,1.1,5.6,8,6.2,8,7.4,10,4,6.9,6,7.8,10,7.4,3.2,2.7,9.7,2.5,5.2,6.9,5,6.6,5.4,139
2012,KHM,Cambodia,South Asia,7.14,61,2,4,3.4,2.9,3.4,9.3,10,10,7.5,10,10,9.5,10,10,10,10,10,9.6,10,10,10,10,7.5,7.5,7.5,9.4,8.8,8.6,7.5,5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7,7.7,9.3,2.3,4,10,10,10,7.6,-,10,10,10,7.5,8.8,7.45,63,9.8,9.6,2,10,10,10,5.6,7.4,2.9,4.2,4.4,5.9,-,1.8,7.5,3.8,5.9,1,4.6,9.4,8.2,9.4,10,9.3,8.6,7.8,6.6,7.7,5.4,6.8,6.1,10,6.4,7,0.3,4.6,7.1,-,6.2,-,6.2,5.6,6.2,6.9,10,6.3,5,6.7,4.2,2.9,5,3.2,4.9,8.1,4.7,5.9,6.83,81
2012,CMR,Cameroon,Sub-Saharan Africa,6.03,128,4,3.7,3.4,3.1,3.4,8.3,10,10,5,10,10,9,9.9,5,5,5,7.5,8.3,0,5,5,3.3,10,7.5,8.8,9.2,8.6,8.8,7.5,7.5,7.5,10,8.8,7.5,5,6.3,10,7.5,8.8,7.8,10,10,3,4,10,7.5,10,7.8,-,0,0,0,7.5,3.8,6.06,120,7.4,9.6,7,5,4,4.5,5.8,6.8,2.1,3.6,4.7,5,3.3,2.2,3.4,5.4,5.4,0.8,3.4,9.5,8.9,9.4,0,7,3.8,6.4,6.2,5.5,5.4,6.7,6,10,6.9,1.5,0,2.8,6.1,5,9.4,9,7.8,7.2,6.1,5.9,10,7.4,10,7.8,4.1,1.1,8.6,2.9,6.8,2.9,4.4,6.7,6,129
2012,CAN,Canada,North America,8.64,5,1,7.9,7.3,7.2,7.4,9.4,10,10,10,10,10,10,9.5,10,10,10,9.8,9.7,10,10,10,10,10,10,10,9.8,9.3,9.7,10,10,10,10,10,10,10,10,10,10,10,10,10,10,8.3,7.8,10,10,10,9.4,-,10,10,10,10,10,9.2,8,3.8,6.9,8,6,6,6,8.2,6.6,8.6,6.8,8.4,10,9.2,4.8,8.6,8.4,7.2,1,8,8.8,9,9.7,10,9.4,9.8,9.1,1.9,6.9,5.6,8.9,7.2,10,6.9,6.9,5.6,6.5,7.7,10,9.9,10,10,8.9,6.1,7.5,10,8.3,10,8.5,4.4,9.8,9.8,7.6,6.7,8.5,7.8,8.7,8.07,7
2012,CPV,Cape Verde,Sub-Saharan Africa,7.45,54,2,-,-,-,6,5.6,10,10,-,10,10,10,10,-,-,-,10,8.5,10,10,10,10,-,-,-,7.7,7.6,7.7,-,-,-,-,-,-,-,-,-,-,-,-,10,10,8,7.8,-,-,-,8.9,-,10,10,10,-,10,8.21,44,5.5,9.4,2,7,3,5,7.7,5.9,5.2,4.3,4.8,8.4,-,6.1,8.4,5.6,4.8,1,5.9,9,9.7,9.5,5,8.3,7.3,8,4.8,6.7,4.6,7.4,6,10,5.8,3.3,1.8,3.6,6.6,10,6.5,10,8.8,5,4.2,7,8,2.5,1,4.6,4.5,3.8,9.5,5.7,8.3,7.9,6.6,6.7,6.69,89
2012,CAF,Central Afr. Rep.,Sub-Saharan Africa,4.96,149,4,-,-,-,3.1,2.1,5,6.7,0,9,9.3,6,7.4,5,5,5,6.2,4.8,0,5,0,1.7,7.5,7.5,7.5,8.9,6.7,7.7,7.5,2.5,2.5,7.5,5,7.5,7.5,7.5,7.5,5,6.3,5.8,10,10,3.3,4.3,5,2.5,5,5.7,-,10,10,10,7.5,8.8,4.91,147,9.4,9.6,0,5,-,5,7.8,6.4,-,3,-,1.3,-,0.5,5,-,-,0.7,2.1,8.9,9.1,8.8,0,6.7,0.9,6.4,6.2,4.5,-,2.9,2.9,10,-,1.5,0,0.8,4.5,5,10,9,8,2.8,-,-,4,7,0,3.4,-,0,6.2,-,7.3,4.6,4.5,5.3,5,148
2012,TCD,Chad,Sub-Saharan Africa,5.26,144,4,-,-,-,3,6.1,10,10,2.5,10,10,8.5,5.5,0,0,0,2.8,5.8,10,10,5,8.3,5,7.5,6.3,8.4,8.1,7.6,7.5,5,7.5,7.5,7.5,5,7.5,6.3,5,7.5,6.3,6.5,10,10,2.3,2.3,5,7.5,7.5,6.4,-,10,10,10,2.5,6.3,5.71,130,9.1,9.9,2,1,1,1,7.6,5.9,1.7,2.2,2.4,3.5,-,2.2,4.2,2.2,3.4,0.8,2.4,9,6.2,7.2,0,5.6,-,6.4,6.2,6.3,3.5,0,1.8,10,4,1.5,0,1.8,5,2,8.6,9,6.5,5,4.6,6.9,8,7.9,3,5.9,3.4,1.1,5.2,1.9,3.4,1.8,2.8,5.1,4.81,151
2012,CHL,Chile,Latin America & the Caribbean,8.11,30,1,7.6,6.1,5.7,6.5,9,10,10,10,10,10,10,10,10,10,10,10,9.7,10,10,10,10,10,10,10,7.5,5.2,7.6,10,7.5,10,7.5,8.8,10,10,10,10,10,10,9.3,10,10,7.3,6.5,10,10,10,9.1,-,10,10,10,5,7.5,8.38,41,7,8,10,7,7,7,8.5,8.1,7.1,5.9,6.8,7.5,7.5,5.1,9.1,8.6,6.2,0.9,6.7,8.3,7.8,9.4,10,8.9,9.8,8.8,9.8,9.5,6.3,8.2,7.2,10,7.6,3.1,5.5,5.4,8,8,10,10,9.3,6.7,5,7.6,10,2.5,1,5.5,5.1,8.7,9.8,7.4,8.3,6.7,7.7,7.5,7.84,12
2012,CHN,China,East Asia,6.07,125,4,4,4.1,4.3,4.2,9.7,5,10,5,10,10,8,10,5,5,5,7.5,8.4,0,0,10,3.3,2.5,2.5,2.5,8.8,8.2,6.5,0,2.5,0,0,0,0,2.5,1.3,5,5,5,1.8,10,9.8,0.3,2,5,7.5,5,5.7,-,10,10,10,10,10,5.86,126,3.9,8.3,2,6,6,6,2.9,4.6,5,5,6,5,5.8,6.7,8.3,5.7,6.4,1,5.9,9.1,8.5,9.5,5,8,9.3,8.1,7,8.1,5.5,6.9,6.2,10,6,0.8,0.2,2.3,6.7,2,9.6,10,7.2,8.9,5.7,6.4,10,2.5,0,5.6,5.5,4,8.7,5,5.9,6.4,5.9,6.2,6.29,114
2012,COL,Colombia,Latin America & the Caribbean,6.72,93,3,5.1,4.9,3.5,4.5,0,0,8.5,2.5,8.8,8.1,5.6,10,10,10,10,10,5.2,10,10,5,8.3,7.5,7.5,7.5,9,6.6,7.7,10,7.5,7.5,7.5,7.5,5,7.5,6.3,7.5,7.5,7.5,7.8,8.6,10,6.3,3.5,10,10,7.5,8,-,10,10,10,10,10,6.6,95,6.7,7.7,8,7,3,5,8.2,7.1,3.4,3.8,4.7,3.3,3.3,2.1,9.1,5.3,2.8,1,4.1,9.1,9.1,9.4,5,8.1,8.8,8.2,6.9,8,4.5,8.2,6.4,10,5.8,1.5,7.9,5.1,7.4,8,10,10,9.3,8.9,4.6,6.8,10,4.8,1,6,3.2,8,9.4,3.8,9.5,7.7,6.9,7.4,6.83,81
2012,COD,"Congo, Dem. R.",Sub-Saharan Africa,4.81,150,4,-,-,-,2.7,4.3,0,6.6,0,8.6,9.7,5,10,0,10,5,7.5,5.6,0,0,0,0,-,-,-,8.2,6.7,7.4,-,-,-,-,-,-,-,-,-,-,-,-,10,9.6,1.3,1.8,-,-,-,5.7,-,10,10,10,2.5,6.3,4.5,149,7.4,8.9,4,3,2,2.5,4.2,5.4,-,2.6,-,0,1.7,0.9,6.9,-,-,0.7,2,7.4,5.8,8.1,10,7.8,7.8,7.8,7.6,7.7,-,2.5,2.5,10,-,0.8,0,0.4,5.2,0,10,8,6,1.7,-,-,8,10,3,5.7,-,0,3.9,-,6.5,6.1,4.1,5.3,5.13,146
2012,COG,"Congo, Rep. Of",Sub-Saharan Africa,5.46,138,4,-,-,-,3.5,6.1,10,10,5,10,10,9,9,0,5,2.5,5.8,6.9,10,10,5,8.3,10,7.5,8.8,8.3,7.2,8.1,7.5,5,10,7.5,8.8,10,5,7.5,7.5,5,6.3,7,10,10,4.7,4.3,7.5,7.5,5,7,-,10,10,10,7.5,8.8,6.52,101,3.2,9.9,0,4,2,3,3.9,4,-,3.6,-,0,3.3,3,4,-,-,0.8,2.5,7,2.8,9.2,0,4.7,9.3,6.4,6.2,7.3,-,2.6,2.6,10,-,1.5,0,0.8,5.2,0,9.3,9,6.1,2.2,-,-,6,7.7,10,6.5,-,0,6,-,6.7,3.3,4,5.5,4.39,152
2012,CRI,Costa Rica,Latin America & the Caribbean,7.94,38,1,-,-,-,6,6.5,10,10,10,10,10,10,10,10,10,10,10,8.8,10,10,10,10,7.5,7.5,7.5,9.6,9.3,8.8,10,10,7.5,10,8.8,7.5,7.5,7.5,10,7.5,8.8,9,10,10,8.3,8.3,10,10,10,9.5,-,10,10,10,10,10,8.43,39,5.4,8.6,8,9,4,6.5,7.4,7.2,6.4,4.8,6,10,5,3.5,8.5,6.4,4.9,0.9,5.9,9.4,8.6,9.1,10,9.3,9,8.9,6.2,8,4.7,8.2,6.5,10,7.1,7.7,9.2,8,8.1,5,7.3,9,7.1,2.2,5.4,6.7,8,5.7,10,6.3,3.9,4.9,9.1,5.5,8.7,7.5,6.6,6.7,7.44,38
2012,CIV,C?te d'Ivoire,Sub-Saharan Africa,6.11,122,4,3,4.8,4,4,4.9,10,10,2.5,9.3,9.9,8.3,6.4,5,5,5,5.7,6.3,0,5,5,3.3,10,10,10,7.9,7.2,8.3,10,7.5,10,10,10,10,10,10,10,10,10,9.5,10,10,4.3,3.8,10,7.5,10,7.9,-,10,10,10,10,10,6.48,104,6.4,9.6,2,3,2,2.5,7.5,5.6,2.4,3.8,4,3.3,4.2,3.5,5.7,3.9,3.7,0.8,3.4,8.3,8.7,9.7,0,6.7,5.3,7.6,7.3,6.7,4.9,5.9,5.4,10,7,0.8,2.3,3.4,6.4,8,8,10,8.7,6.7,5.9,7,6,7.6,3,6,4.6,1.1,8.7,3.9,4.8,7,5,6.6,5.74,136
2012,HRV,Croatia,Eastern Europe,7.73,43,2,5.5,5.2,5.5,5.4,9.5,10,10,10,10,10,10,10,10,10,10,10,9.8,10,10,10,10,7.5,7.5,7.5,9.8,5.6,7.7,10,10,10,10,10,7.5,7.5,7.5,10,10,10,9.5,10,10,7,6,10,10,10,9,-,10,10,10,10,10,8.42,40,4.4,4.9,8,4,0,2,7.4,5.3,3.3,2.5,4.7,8.3,7.5,5.3,6.4,5.9,7.2,1,5.6,9.7,9.2,9.3,10,9.6,9.6,9,7.5,8.7,5.7,7.7,6.7,10,4.3,4.6,6.6,5.2,7.7,10,8.3,10,9.4,2.2,3.3,7.2,6,7.5,10,6,2.1,5.6,9.6,4.2,4.6,7.8,5.7,7,7.03,68
2012,CYP,Cyprus,Eastern Europe,7.99,35,1,-,-,-,6.8,9.2,10,10,7.5,10,10,9.5,10,10,10,10,10,9.6,10,10,10,10,5,10,7.5,8.7,7,7.7,10,10,10,7.5,8.8,10,10,10,10,7.5,8.8,9.5,10,10,8,7.5,10,10,10,9.4,-,5,5,5,10,7.5,8.51,37,5.3,5.9,8,7,6,6.5,8.9,6.9,5.8,5.5,6.2,8.3,8.3,4,6.1,6.3,7.5,0.9,6.1,9.4,9.2,9.5,10,9.5,9.6,8.9,6.1,8.2,6.6,9.3,7.9,10,6.2,0.8,6.4,4.5,7.6,10,4.4,10,8.1,6.7,5.1,5.6,10,10,0,6.2,5.2,8.4,9.6,6.3,4.9,8.4,7.1,7.2,7.47,33
2012,CZE,Czech Rep.,Eastern Europe,8.33,19,1,8.6,6.5,6.8,7.3,9.6,10,10,7.5,10,10,9.5,10,10,10,10,10,9.7,10,10,-,10,10,10,10,9.3,8.1,9.1,10,10,7.5,10,8.8,10,5,7.5,10,10,10,9.3,10,10,8.7,8,10,10,10,9.5,-,10,10,10,10,10,9.03,15,3.3,4.7,10,10,4,7,8.9,6.8,4.6,3.1,4.8,10,8.3,3.9,8.2,4.8,6.7,1,5.9,9.1,9.3,9.3,10,9.4,9.6,8.9,6.1,8.2,5.6,7.7,6.6,10,7.2,6.9,6.4,6.9,7.9,10,9,10,9.7,10,3.8,7,10,7.8,10,8.1,2.7,7.3,9.2,4.2,8.9,5.4,6.3,8,7.62,27
2012,DNK,Denmark,Western Europe,8.59,8,1,9.3,8.2,8.4,8.6,9.7,10,10,10,10,10,10,9.5,10,10,10,9.8,9.8,10,10,10,10,10,10,10,9.1,7.9,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9.3,8.8,10,10,10,9.7,-,10,10,10,10,10,9.48,2,1.3,4.3,7,3,2,2.5,7.6,4.5,8.6,5.7,7.4,10,10,6,9.7,8.5,5.9,1,8,9.6,9.3,9.5,10,9.6,9.6,8.9,6.1,8.2,6.1,9.3,7.7,10,6.5,7.7,6.3,6.8,8.2,10,8.5,10,9.5,10,6.7,6.4,8,10,3,7.4,3.6,7.6,9.7,8.1,9.7,8.5,7.9,8.2,7.71,19
